Рыба дорада,90.00,0.00,19.80,1.20,0,0
Рыба дорадо,90.00,0.00,19.80,1.20,0,0
Рыба дорадо на пару,87.00,0.00,17.70,1.80,0,0
Рыба ерш жареная,90.00,0.00,17.50,2.00,0,0
Рыба жар,227.00,14.70,15.40,12.30,0,0
Рыба жареная,206.88,7.54,17.62,11.88,0,0
Рыба жареная зубатка,209.00,4.10,22.20,11.50,0,0
Рыба жареная навага,66.00,0.00,15.00,0.80,0,0
Рыба жаренная,127.79,3.60,17.41,4.99,0,0
Рыба жаренная в сухарях,273.00,14.60,19.10,15.80,0,0
Рыба жаренная (мойва),103.30,0.00,12.10,6.10,0,0
Рыба жаренная (сазан),97.00,0.00,18.20,2.70,0,0
Рыба заливная,84.70,1.63,11.37,3.67,0,0
Рыба запеченная,81.00,0.00,18.00,1.00,0,0
Рыба запеченная с сыром,139.30,1.80,16.00,7.60,0,0
Рыба зубатка полосатая,126.00,0.00,19.60,5.30,0,0
Рыба камбала,89.00,0.00,15.90,2.80,0,0
Рыба камбала на пару,88.00,0.00,16.10,2.60,0,0
Рыба карась,87.00,0.00,17.70,1.80,0,0
Рыба карась отварной,102.00,0.00,20.70,2.10,0,0
Рыба карп,105.34,0.00,16.00,4.62,0,0
Рыба карп запеченая,196.00,4.50,18.30,11.60,0,0
Рыба кета,138.00,0.00,22.00,5.60,0,0
Рыба кижуч,87.00,0.00,15.00,3.00,0,0
Рыба клыкач,202.00,0.00,14.40,16.10,0,0
Рыба консервированая натуральная,220.00,0.00,19.00,16.00,0,0
Рыба копченая,201.00,0.00,21.00,13.10,0,0
Рыба копчёная,154.00,0.00,25.40,6.00,0,0
Рыба корюшка,82.00,0.00,14.00,3.00,0,0
Рыба корюшка невская,102.00,0.00,15.40,4.50,0,0
Рыба красная,147.00,0.00,21.00,7.00,0,0
Рыба красная в фольге,161.00,0.00,21.00,9.00,0,0
Рыба красная слабосоленая,209.00,0.00,23.00,13.00,0,0
Рыба креветочная,75.00,0.00,15.50,1.40,0,0
Рыба лакомка,171.50,4.90,21.50,7.30,0,0
Рыба лещ,105.00,0.00,17.10,4.10,0,0
Рыба лимонема,67.00,0.00,15.90,0.40,0,0
Рыба лосось,141.00,0.00,20.50,6.55,0,0
Рыба лосось запеченная,200.00,0.00,20.00,13.50,0,0
Рыба лосось малосольный,200.00,0.00,20.00,13.50,0,0
Рыба макрурус,60.00,0.00,13.20,0.80,0,0
Рыба масляная,112.00,0.00,18.80,4.20,0,0
Рыба масляная копченая,112.00,0.00,18.80,4.20,0,0
"Рыба ""масляная"" х/к (филе)",152.70,0.00,16.80,9.50,0,0
Рыба масляная холодного копчения,113.00,0.00,18.80,4.20,0,0
Рыба маслянная,113.00,0.00,18.80,4.20,0,0
Рыба мерлуза,86.00,0.00,16.60,2.20,0,0
Рыба минтай,71.81,0.00,16.23,0.78,0,0
Рыба минтай без масла,80.00,0.00,17.60,1.00,0,0
"Рыба минтай запечен,",79.10,0.00,17.10,1.00,0,0
Рыба морская на пару,79.00,0.00,17.60,1.00,0,0
"Рыба ""морской язык""",79.20,0.00,9.60,4.85,0,0
Рыба морской язык,132.00,0.00,15.45,7.80,0,0
"Рыба ""морской язык"" на пару",88.00,0.00,10.30,5.20,0,0
Рыба моя,140.50,0.00,20.50,6.50,0,0
Рыба на пару (минтай),14.22,0.00,3.17,0.18,0,0
Рыба нататень,111.70,0.00,16.00,5.30,0,0
Рыба нататенья,156.00,0.00,14.80,10.70,0,0
Рыба натотения,156.00,0.00,14.80,10.70,0,0
Рыба натотенья,140.40,0.00,13.32,9.63,0,0
Рыба окунь морской,110.05,0.00,17.90,4.25,0,0
Рыба отварная,117.00,0.00,17.60,5.20,0,0
Рыба отварная минтай,73.00,0.00,16.60,0.60,0,0
Рыба отварная муксун,88.00,0.00,17.50,2.00,0,0
Рыба отварная пикша,73.00,0.00,17.20,0.50,0,0
Рыба отварная тилапия,83.00,0.20,17.40,1.19,0,0
Рыба отварная хек,86.00,0.00,18.00,2.00,0,0
Рыба пангасиус,204.25,0.00,34.50,6.88,0,0
Рыба под майонезом,232.29,2.48,10.13,20.22,0,0
Рыба под маринадом,179.31,8.58,12.39,10.66,0,0
"Рыба под маринадом ""тихий дон""",86.80,0.00,16.59,2.21,0,0
Рыба по-русски,178.30,1.90,11.30,13.80,0,0
Рыба праздничная,207.00,2.00,16.00,15.00,0,0
Рыба пресерва,313.00,0.00,14.00,29.00,0,0
Рыба путассу,74.50,0.00,16.70,0.90,0,0
Рыба путассу отварная,81.00,0.00,17.90,1.00,0,0
Рыба (путасу),72.00,0.00,16.10,0.90,0,0
Рыба путасу варёная,79.00,0.00,18.00,1.00,0,0
Рыба речная лещ отварной,126.00,0.00,20.90,4.70,0,0
Рыба рябушка,88.00,0.00,17.50,2.00,0,0
Рыба-сабля,110.00,0.00,20.30,3.20,0,0
Рыба сазан,97.00,0.00,18.20,2.70,0,0
Рыба с грибами,128.80,2.26,17.61,5.15,0,0
Рыба сельдь с кориандром,269.00,0.00,20.00,21.00,0,0
Рыба семга,212.50,0.00,20.02,14.75,0,0
Рыба сёмга,230.50,0.00,19.25,17.30,0,0
Рыба сиг,88.00,0.00,17.50,2.00,0,0
Рыба скумбрия,190.00,1.30,15.23,13.73,0,0
Рыба скумбрия малосольная,150.00,0.00,23.40,6.40,0,0
Рыба слабосоленая,209.00,0.00,23.00,13.00,0,0
Рыба с овощами,139.00,9.00,14.00,5.00,0,0
Рыба с овощами на пару,76.00,12.31,4.96,0.49,0,0
Рыба с овощами тушеная,95.85,3.88,9.46,4.77,0,0
Рыба с овощами тушенная,95.85,3.88,9.46,4.77,0,0
Рыба соленая,131.75,0.97,17.80,6.28,0,0
Рыба солёная,88.00,0.00,17.50,2.00,0,0
Рыба солёная скумбрия,101.00,3.90,9.70,5.10,0,0
Рыба сом,116.00,0.00,17.10,5.05,0,0
Рыба сом запеченный,103.50,0.00,16.00,4.80,0,0
Рыба стерлядь,88.00,0.00,17.50,2.00,0,0
Рыба судак,83.25,0.00,18.70,0.95,0,0
Рыба сумбрия,422.00,0.00,39.20,29.40,0,0
Рыба сухая,279.00,0.00,54.75,7.00,0,0
Рыба сушеная,248.50,1.60,49.20,5.90,0,0
Рыба сушёная,235.00,0.00,46.00,6.00,0,0
Рыба талисман,86.00,0.00,16.60,2.20,0,0
Рыба телапия,96.00,0.00,20.00,1.70,0,0
Рыба терпуг запеченая,104.59,0.78,15.93,4.20,0,0
Рыба терпуг сырой,101.80,0.00,17.80,3.40,0,0
Рыба тилапия,96.64,0.09,19.50,1.87,0,0
Рыба тилапия жареная в кляре,168.00,15.00,13.60,5.70,0,0
Рыба тилапия на пару,93.00,0.90,17.60,1.90,0,0
Рыба треска,74.50,0.00,17.15,0.65,0,0
Рыба треска kabeljau,65.00,0.00,15.00,0.60,0,0
Рыба треска вареная,70.00,0.00,16.00,0.60,0,0
Рыба треска отварная,78.00,0.00,17.80,0.70,0,0
Рыба тушеная,197.93,6.94,9.73,14.89,0,0
Рыба тушеная с овощами,109.27,6.17,11.91,4.22,0,0
Рыба тушенная,95.85,3.88,9.46,4.77,0,0
"Рыба тушен, с овощами",96.00,3.90,9.50,4.80,0,0
Рыба тушоная,95.85,3.88,9.40,4.77,0,0
Рыба фаршированая,84.00,7.41,9.07,1.73,0,0
Рыба форель,97.00,0.00,19.20,2.10,0,0
Рыба хариус,88.00,0.00,17.50,2.00,0,0
Рыба хек,87.50,0.00,16.88,2.18,0,0
"Рыба хек жар,",105.00,2.50,14.30,3.90,0,0
Рыба хек жаренный,105.00,2.50,14.30,3.90,0,0
Рыба хек жареный,127.00,0.00,18.90,5.70,0,0
Рыба хек запеченная с грибами под сыром,110.00,1.00,14.00,6.00,0,0
"Рыба ""хек"" на пару",86.00,0.00,16.60,2.20,0,0
Рыба хек отварная,95.00,0.00,18.50,2.30,0,0
Рыба хек - отварной,95.00,0.00,18.50,2.30,0,0
Рыба хек отварной,95.00,0.00,18.50,2.30,0,0
Рыба хек (тушеная),137.00,1.70,7.70,11.10,0,0
Рыба хоки,79.00,0.00,19.00,0.30,0,0
Рыба холодного копчения,88.00,0.00,17.50,2.00,0,0
Рыба щука отварная,84.50,0.00,18.60,1.10,0,0
Рыбец,88.00,0.00,17.50,2.00,0,0
Рыбец каспийский,98.00,0.00,19.20,2.40,0,0
"""рыбка"" (наша)",86.17,3.24,14.41,1.69,0,0
Рыбка огненная,250.00,6.20,50.90,2.30,0,0
Рыбка песчанка,175.00,3.00,37.00,2.00,0,0
Рыбка солено-сухая,158.60,0.00,32.00,3.40,0,0
Рыбка янтарная бирка,249.00,6.20,50.90,2.30,0,0
Рыбка янтарная с перцем,243.75,4.65,49.17,3.23,0,0
Рыбка янтарная сушеная,245.00,0.00,50.00,5.00,0,0
Рыбки-крекеры,428.00,62.00,9.40,15.00,0,0
Рыбки-малютки(крекер),435.00,60.70,8.20,16.60,0,0
Рыбная зраза,131.11,7.20,12.39,5.80,0,0
Рыбная консерва,238.00,0.00,19.00,18.00,0,0
Рыбная консерва в томатном соусе,138.00,3.00,15.00,7.00,0,0
Рыбная котлета,138.40,8.85,12.20,6.00,0,0
Рыбное филе rimi,204.00,16.80,13.40,9.20,0,0
Рыбные бургеры vici,183.00,16.68,9.94,8.30,0,0
"Рыбные бургеры ""vici""",192.00,16.00,14.00,8.00,0,0
Рыбные катлеты,259.00,10.90,14.90,17.80,0,0
Рыбные котлеты,97.13,2.55,13.73,3.62,0,0
Рыбные котлеты из морского окуня,117.00,0.00,17.60,5.20,0,0
Рыбные котлеты из филе трески,135.40,7.00,15.60,5.00,0,0
Рыбные палочки,192.25,13.66,13.54,9.38,0,0
Рыбные палочки (kolumbo),207.70,25.10,7.70,8.50,0,0
Рыбные палочки vici,186.25,21.34,10.62,6.44,0,0
"Рыбные палочки ""vici""",184.00,16.00,12.00,8.00,0,0
Рыбные палочки (vici),229.00,28.00,9.00,9.00,0,0
Рыбные палочки vici fish fingers,229.00,28.00,9.00,9.00,0,0
Рыбные палочкиа,183.00,17.00,9.00,8.00,0,0
Рыбные палочки в панировке,192.00,16.00,14.00,8.00,0,0
Рыбные палочки марлин,190.00,0.00,18.40,13.00,0,0
Рыбные палочки панированные,170.00,16.60,12.60,5.80,0,0
Рыбные палочки фроста,194.00,17.20,11.80,8.40,0,0
Рыбные фигурки дракоша,192.00,16.00,14.00,8.00,0,0
Рыбные фрикадельки,129.60,3.50,8.92,8.77,0,0
Рыбный бульон,40.00,0.00,4.20,2.57,0,0
Рыбный бургер,117.00,15.90,11.70,0.50,0,0
Рыбный пирог,206.14,13.35,8.71,13.28,0,0
Рыбный суп,32.14,3.40,3.15,0.74,0,0
Рыбный фарш,69.00,0.00,16.00,0.60,0,0
"Рыбы окунь морск,",101.00,3.90,9.70,5.10,0,0
Рыжики жаренные,20.00,0.24,2.40,0.96,0,0
Рэд девл ба,63.00,15.30,0.00,0.00,0,0
Рябина садовая,58.00,12.50,1.40,0.00,0,0
Рябина садовая,58.00,12.50,1.40,0.00,0,0
Рябина черноплодная,54.00,12.00,1.50,0.00,0,0
Рябина черноплодная,54.00,12.00,1.50,0.00,0,0
Ряжанка,85.00,4.10,3.00,6.00,0,0
"Ряжанка ""волошкове поле""",48.00,3.60,2.80,2.50,0,0
Ряженка,51.00,4.20,2.80,2.50,0,0
Ряженка,67.00,4.23,2.86,4.25,0,0
Ряженка 1%,38.33,4.33,2.93,1.00,0,0
"Ряженка 2,5% волошкове поле",48.00,3.60,2.80,2.60,0,0
"Ряженка 3,2%",57.00,4.10,2.90,3.20,0,0
Ряженка 4%,63.78,4.20,2.80,4.00,0,0
"Ряженка4%""кубанская буренка""",63.00,4.10,2.90,4.00,0,0
Ряженка 6% жирности,84.00,4.00,3.00,6.00,0,0
Ряженка бабушкина крынка,64.40,4.10,3.00,4.00,0,0
Ряженка большая кружка 4%,63.00,4.20,2.60,4.00,0,0
"Ряженка ""Большая кружка"" 4%",63.00,4.20,2.60,4.00,0,0
Ряженка вкуснотеево,63.00,4.20,2.80,4.00,0,0
Ряженка гост р 52094,51.00,4.20,2.80,2.50,0,0
Ряженка для всей семьи,53.00,4.70,2.90,2.50,0,0
"Ряженка ""для всей семьи"" 2,5%",51.00,4.20,2.80,2.50,0,0
"Ряженка домик в деревне 2,5%",50.00,4.00,2.90,2.50,0,0
Ряженка жирная,84.00,4.10,3.00,6.00,0,0
"Ряженка ""заречье"" 4%",66.00,4.10,3.00,4.00,0,0
Ряженка зеленый луг,51.00,4.20,2.80,2.50,0,0
Ряженка избёнка,63.00,4.20,2.60,4.00,0,0
"Ряженка ""искренне ваш"" классическая",64.00,4.20,2.80,4.00,0,0
"Ряженка """"лукавиця"" 2,5",50.00,4.10,2.70,2.50,0,0
"Ряженка ""нежность""",52.00,4.70,2.80,2.50,0,0
Ряженка ополье,57.00,4.20,2.80,3.20,0,0
"Ряженка ""простоквашено"" 4%",64.00,4.20,2.80,4.00,0,0
Ряженка простоквашино,64.00,4.20,2.80,4.00,0,0
Ряженка п-х 4%,63.00,4.10,2.70,4.00,0,0
Ряженка пятигорская,64.00,4.20,2.80,4.00,0,0
"Ряженка ромол 2,5 %",49.00,3.80,3.10,2.50,0,0
Ряженка со скусом топленого,61.90,4.20,3.40,3.50,0,0
"Ряженка ""станица"" 4%",63.00,4.10,2.70,4.00,0,0
Ряженка с топленым вкусом,61.90,4.20,3.40,3.50,0,0
Ряженка термостатная,64.00,4.20,2.80,4.00,0,0
Ряженка термостатная останкинская,51.00,4.20,2.80,2.50,0,0
Ряженка цп,51.00,4.20,2.80,2.50,0,0
Ряженка яготинская 450,63.00,4.10,2.70,4.00,0,0
Ряпушка вареная,88.00,0.00,17.50,2.00,0,0
С,54.97,0.14,3.87,4.32,0,0
"Сampina 1,2%йогурт",94.00,18.10,2.50,1.20,0,0
Сабджи бенгальский - кришн,127.30,9.75,3.33,8.37,0,0
Сабджи с паниром и шпинатом - кришн,260.00,17.61,10.00,16.83,0,0
Савушкин продукт творог зернёный 5%,98.60,2.80,10.60,5.00,0,0
"""савушкин продукт"" творожный 5злаков 3,5%",107.50,13.00,6.00,3.50,0,0
"Савушкин продукт творожный ""кокос-миндаль""",107.50,13.00,6.00,3.50,0,0
Саделька говяжья,215.00,1.50,11.40,18.20,0,0
Сады придонья,46.00,11.50,0.00,0.00,0,0
Сазан,106.00,0.00,18.18,3.83,0,0
Сазан жареный,89.50,0.00,17.00,2.30,0,0
Сазан запеченый,121.00,0.00,18.30,5.30,0,0
Сазан отварной,121.00,0.00,18.00,5.00,0,0
Сазан рыба,97.00,0.00,18.20,2.70,0,0
Сазан соломка вяленая,121.00,0.00,18.40,5.30,0,0
Сайда,80.90,0.00,19.10,0.50,0,0
Сайда запеченная,80.90,0.00,19.10,0.50,0,0
Сайка,259.00,50.30,7.80,2.40,0,0
Сайка из пшеничной муки,259.00,50.00,8.00,2.40,0,0
Сайра,237.80,0.00,18.76,18.12,0,0
Сайра бланшированная в масле,283.00,0.00,18.30,23.30,0,0
Сайра в масле,266.50,0.00,17.38,21.55,0,0
Сайра в масле капитан вкусов,258.00,0.00,19.50,20.00,0,0
Сайра в масле консервы,261.00,0.00,18.00,21.00,0,0
Сайра деликон,261.00,0.00,18.00,21.00,0,0
Сайра дланшированная в масле,283.00,0.00,18.30,23.30,0,0
Сайра конс,276.00,0.00,17.80,22.70,0,0
Сайра консерв,127.00,1.20,25.00,2.50,0,0
Сайра (консерва),261.00,0.00,18.00,21.00,0,0
Сайра консерва,283.00,0.00,14.00,25.00,0,0
Сайра консерва с добавлением масла,276.00,0.00,18.00,23.00,0,0
Сайра консервированная,261.00,0.00,18.00,21.00,0,0
Сайра (консервы),255.00,0.00,16.50,21.00,0,0
Сайра крупная,262.00,0.00,18.70,20.60,0,0
Сайра мелкая,143.00,0.00,20.40,7.00,0,0
Сайра м консерва в масле,279.00,0.00,18.00,23.00,0,0
Сайра натуральная,246.00,0.00,18.75,19.00,0,0
"Сайра натуральная ""барс""",149.00,0.00,17.00,9.00,0,0
"Сайра натуральная с добавлением масла ""штурвал""",192.00,1.40,28.60,8.00,0,0
Сайра от пеликан,283.00,0.00,14.00,25.00,0,0
Сайра с добавлением масла,279.00,0.00,18.00,23.00,0,0
"Сайра с доб, масла",270.00,0.00,18.00,22.00,0,0
Сайра тихоокеанская,261.00,0.00,18.00,21.00,0,0
Сайра тихоокеанская (консерва),279.00,0.00,18.00,23.00,0,0
Сайра тихоокеанская натуральная,205.00,0.00,19.00,14.00,0,0
Сайра тихоокеанская натуральная с добавлением масла (деликон),279.00,0.00,18.00,23.00,0,0
Сайр в собственном соку,261.00,0.00,18.00,21.00,0,0
Сакыроси,483.90,55.80,6.40,26.20,0,0
Сакэна с рисом,103.00,13.90,5.70,2.40,0,0
Салака,145.50,0.00,22.33,6.15,0,0
Салака в масле,249.00,0.00,17.90,19.70,0,0
Салака гк,165.00,0.00,26.17,6.50,0,0
Салака горячего копчения,152.00,0.00,25.40,5.60,0,0
"Салака горяч,копч,",152.00,0.00,25.40,5.60,0,0
Салака жареная в т/с,117.00,7.90,11.10,4.60,0,0
Салака капчёная,152.00,0.00,25.40,5.60,0,0
Салака копченая,152.00,0.00,25.40,5.60,0,0
Салат,93.67,4.50,4.31,6.59,0,0
Салат 1,162.00,6.50,6.40,12.10,0,0
"Салат ariram ""капуста провансаль""",112.70,15.00,1.70,5.10,0,0
"Салат girl""s mix",17.00,2.30,1.50,0.20,0,0
Салат girls mix белая дача,17.00,2.30,1.50,0.20,0,0
Салат айсберг,17.00,2.30,1.50,0.20,0,0
Салат ананасовый,239.00,5.70,6.90,20.90,0,0
Салат аппетит,284.00,14.00,7.00,23.00,0,0
Салат арирам куриный с овощами,233.00,2.80,12.20,19.20,0,0
Салат арлекин,226.54,6.25,5.20,20.29,0,0
Салат ассорти,59.00,4.88,1.52,3.79,0,0
"Салат ""ассорти"" белая дача",19.00,3.10,1.40,0.20,0,0
"Салат ""базовый""",67.38,9.58,3.68,1.83,0,0
"Салат белая дача ""аликанте""",17.00,2.30,1.50,0.20,0,0
"Салат белая дача ""ассорти""",19.00,3.10,1.40,0.20,0,0
Салат белая дача ассорти,19.00,3.10,1.40,0.20,0,0
Салат белая дача монпелье,17.00,2.30,1.50,0.20,0,0
Салат белокачанной капусты,33.00,6.72,1.62,0.09,0,0
"Салат ""белочка""",355.30,1.60,17.30,31.10,0,0
Салат белочка,278.00,2.60,15.90,22.40,0,0
Салат берлинский,232.00,1.80,12.50,19.90,0,0
Салат вареная свекла и сырая морковь,36.54,7.32,1.34,0.08,0,0
Салат венигрет,122.00,6.60,1.40,10.00,0,0
Салат весенний,84.25,4.20,1.07,7.03,0,0
"Салат весенний 18,04,12",87.62,2.79,3.58,6.95,0,0
"Салат ""весна""",90.30,3.10,3.00,7.40,0,0
Салат весна,90.00,3.00,3.00,7.00,0,0
"Салат ""весна"" (колобок)",216.00,8.30,4.30,18.60,0,0
Салат винегрет,114.03,7.16,1.43,8.78,0,0
Салат винегрет с грибами табрис,101.97,6.01,1.82,7.85,0,0
Салат винегрет табрис,135.57,13.20,1.75,8.41,0,0
Салат витаминный,110.71,7.37,1.20,8.76,0,0
Салат витаминный,121.00,0.00,0.00,0.00,0,0
Салат витаминный,121.00,0.00,0.00,0.00,0,0
Салат витаминный ашан,108.60,10.00,1.40,7.00,0,0
"Салат ""витаминный"" с белокочанной капустой и болгарским перцем,",115.55,4.70,1.20,10.40,0,0
Салат восторг (бахетле),159.00,1.80,5.40,14.50,0,0
Салат глория,168.50,14.80,7.50,9.10,0,0
"Салат ""гнездо глухаря""",167.00,4.10,9.50,12.70,0,0
"Салат ""греческий""",126.24,3.35,3.34,10.90,0,0
Салат греческий,139.53,3.31,3.72,12.35,0,0
Салат грин крест,179.00,5.90,6.50,14.30,0,0
"Салат дальневосточный из морск,капусты консервы ""остров сахалин"" 220г",122.00,7.00,1.00,10.00,0,0
Салат деликатесный,292.00,21.40,7.50,19.60,0,0
"Салат ""дипломат""",203.08,3.05,8.48,17.40,0,0
Салат днистер,155.10,5.40,5.30,12.40,0,0
"Салат домашние рецепты ""корейская морковь""",193.30,15.90,2.20,13.40,0,0
"Салат ""загадка""",194.00,2.40,11.70,15.20,0,0
Салат загадка),94.20,5.40,5.10,5.80,0,0
Салат зелёный,14.00,2.20,1.50,0.00,0,0
Салат зелёный - кришн,57.60,3.05,1.37,4.73,0,0
Салат зимний,186.30,6.52,5.44,15.48,0,0
Салат из авокадо с крабовыми палочками,131.58,6.05,4.38,10.26,0,0
Салат из белокачанной капусты,68.95,6.55,1.65,4.20,0,0
Салат из белокачанной капусты и моркови,33.00,6.70,1.60,0.10,0,0
Салат из белокачаной капусты с подсолнечным маслом,87.24,8.37,1.74,5.51,0,0
Салат из белокочанной капусты с растительным маслом,70.00,5.50,1.50,4.80,0,0
Салат из вареной свеклы,86.78,8.54,1.57,5.39,0,0
"Салат из горбуши и св, овощей",75.10,3.50,7.20,3.40,0,0
Салат из древесных грибов,26.60,3.30,2.00,0.60,0,0
Салат из запеченных баклажанов с бараниной (ресторан рис),111.87,2.51,8.39,7.65,0,0
Салат из зеленых помидоров,32.00,6.00,2.00,0.00,0,0
"Салат ""из зелёной фасоли"" магнит крф",33.70,3.00,2.50,1.30,0,0
Салат из кальмаров,175.37,1.43,11.91,13.59,0,0
Салат из кальмаров и капусты,90.62,7.74,5.22,4.56,0,0
Салат из капусты,57.79,6.71,1.70,2.86,0,0
Салат из капусты и моркови,69.62,5.47,1.46,4.80,0,0
Салат из капусты и морковки,76.00,5.30,1.60,5.40,0,0
Салат из капусты с маслом,67.90,7.60,1.80,3.60,0,0
Салат из капусты с морковью с растительным маслом,69.62,5.47,1.46,4.80,0,0
Салат из капусты с помидорами и огурцами,42.00,10.00,0.20,0.00,0,0
Салат из капусты с сыром и чесноком,252.55,4.51,8.09,22.33,0,0
Салат из крабовых палочек,170.56,9.05,7.33,11.85,0,0
Салат из крабовых палочек с кетой легкий,105.00,7.40,5.70,5.50,0,0
Салат из крабовых палочек с кукурузой,297.84,41.46,8.92,11.85,0,0
Салат из крабовых палочек с лёгким майонезом,75.80,6.20,4.40,3.40,0,0
Салат из краб палочек с кетой и огурцом майлнез80/20,111.00,7.30,5.40,6.20,0,0
Салат из краснокачанной капусты,31.00,6.10,1.80,0.00,0,0
Салат из креветок,161.50,6.60,8.20,11.70,0,0
Салат из курицы,145.00,3.70,9.40,10.00,0,0
Салат из курицы с ананасом и кукурузой,170.10,8.40,9.51,11.00,0,0
Салат из морепродуктов,68.00,2.20,8.00,3.30,0,0
Салат из моркови морковь-ча,120.00,15.00,1.00,6.00,0,0
Салат из моркови по-корейски,99.00,12.20,1.20,4.80,0,0
Салат из моркови по-корейски,113.00,9.00,1.20,8.20,0,0
Салат из моркови с маслом,120.17,6.19,1.16,10.24,0,0
Салат из моркови со сметаной,67.00,6.50,1.50,3.80,0,0
Салат из моркови с чесноком и майонезом,64.00,7.00,1.60,3.40,0,0
"Салат из морск, капусты ""крабовый""(197)",197.00,0.80,8.00,18.00,0,0
"Салат из морской кап и морк""",164.00,0.00,5.00,15.80,0,0
Салат из морской капусты,94.00,2.40,1.00,9.00,0,0
Салат из морской капусты витаминный,86.50,9.25,1.05,5.05,0,0
Салат из морской капусты «Витаминный»,56.00,4.40,0.00,4.00,0,0
"Салат из морской капусты витаминный, Океан Трейдинг",115.10,2.60,0.90,11.00,0,0
"Салат из морской капусты""витаминный""рок",39.70,2.50,0.67,3.00,0,0
Салат из морской капусты в сырном соусе,214.00,12.00,1.00,18.00,0,0
Салат из морской капусты далневосточ,122.00,7.00,1.00,10.00,0,0
"Салат из морской капусты ""дальневосточный""",67.00,4.25,0.75,5.25,0,0
"Салат из морской капусты ""дальневосточный"" а-море",12.00,1.50,0.50,0.50,0,0
Салат из морской капусты и моркови в масле,244.00,18.70,2.90,17.50,0,0
Салат из морской капусты (конс),122.00,7.00,1.00,10.00,0,0
"Салат из морской капусты ""ламинария с морковью""",80.00,7.10,1.00,5.30,0,0
"Салат из морской капусты ""провансаль"" меридиан",82.00,6.00,1.00,6.00,0,0
Салат из морской капусты рыбный остров,122.00,7.00,1.00,10.00,0,0
Салат из морской капусты с баклажанами,21.40,2.10,1.00,1.00,0,0
Салат из морской капусты с грибами,51.00,0.40,10.00,0.80,0,0
Салат из морской капусты с луком и пряностями,167.00,0.30,0.20,18.30,0,0
Салат из морской капусты с морковью в масле,244.00,18.70,2.90,17.50,0,0
Салат из морской капусты с овощами,158.00,0.00,1.00,17.03,0,0
"Салат из морской капусты ""французский""",65.10,0.00,5.70,4.70,0,0
Салат из морской капусты япанский,123.00,6.30,2.00,10.10,0,0
Салат из овощей со сметаной,54.37,3.59,1.92,3.58,0,0
Салат из овощей с рисом,316.00,59.90,8.80,4.60,0,0
Салат из огурцов и помидор,38.46,3.60,0.71,2.45,0,0
Салат из огурцов и помидоров,84.35,3.43,9.30,3.77,0,0
Салат из огурцов и помидоров с маслом,94.00,3.60,1.60,8.10,0,0
"Салат из огурцов и помидоров с раст,маслом",89.20,4.50,0.70,7.70,0,0
Салат из огурцов с помидорами,57.00,3.30,1.40,4.10,0,0
Салат из папоротника,84.51,6.64,1.44,5.96,0,0
Салат из пекинской капусты,107.65,5.81,1.59,8.66,0,0
Салат из пекинской капусты с крабовыми палочками,123.16,7.10,4.98,8.45,0,0
Салат из помидор и огурцов,48.24,4.28,0.81,3.23,0,0
Салат из помидоров и огурцов,62.10,3.70,0.85,4.85,0,0
"Салат из помидоров и огурцов с раст, маслом",89.20,4.50,0.70,7.70,0,0
Салат из помидоров огурца,29.00,6.00,1.30,0.00,0,0
Салат из помидоров с огурцами,45.12,3.76,0.30,3.29,0,0
Салат из помидор с яйцом,55.33,4.12,3.69,2.63,0,0
Салат из птицы,200.00,10.90,5.60,15.10,0,0
Салат из редьки и моркови,97.00,6.20,1.50,7.50,0,0
Салат из редьки с яблоком,157.30,7.00,2.00,13.00,0,0
Салат из рукколы с черри и моцареллой,250.00,5.60,8.50,22.50,0,0
Салат из свежей капусты,95.45,5.60,1.60,7.50,0,0
Салат из свежей капусты с морковью,81.74,5.22,1.65,6.17,0,0
"Салат из свежей капусты с раст, маслом",80.00,8.60,2.52,3.84,0,0
Салат из свежих овощей,52.69,2.75,0.94,4.20,0,0
Салат из свежих огурцов и помидоров,33.00,1.92,0.57,2.51,0,0
Салат из свежих огурцов и помидоров с маслом растительным,106.00,2.90,0.90,10.10,0,0
Салат из свежих помидоров и огурцов,57.00,3.30,1.40,4.10,0,0
Салат из свеклы,123.40,8.65,3.25,8.42,0,0
Салат из свеклы и яблок со сметаной,44.00,8.00,1.00,0.70,0,0
Салат из свеклы с изюмом,118.00,13.50,1.50,6.00,0,0
Салат из свеклы с курагой и черносливом,92.54,13.61,1.88,3.77,0,0
Салат из свеклы с майонезом,211.60,7.80,7.10,17.10,0,0
"Салат из свеклы с раст, маслом",112.00,16.00,2.00,5.00,0,0
Салат из свеклы с сыром,211.60,7.80,7.10,17.10,0,0
Салат из свеклы с черносливом,240.95,27.50,4.70,12.95,0,0
"Салат из свеклы с черносливом и миндалем с ""активией""",82.83,12.63,2.86,2.63,0,0
Салат из свеклы с черносливом и орехами,243.00,12.60,4.40,20.00,0,0
Салат из свеклы с чесноком,99.90,10.50,2.00,6.00,0,0
Салат из свеклы с чесноком и майонезом,284.00,30.70,7.10,15.60,0,0
"Салат из св, капусты с морковью",70.00,5.42,1.46,4.80,0,0
"Салат из св, огурцов и помидор",53.80,2.90,0.90,4.10,0,0
Салат из сладких перцев,82.00,4.00,3.00,5.90,0,0
Салат из сыра с яйцом и майонезом,355.30,1.60,17.30,31.10,0,0
Салат из тунца,198.50,6.65,9.17,15.03,0,0
